Epoch,Train_MSE,Val_MSE
118,0.0004056345348057301,0.0007660935236686501
119,0.00038588509746333225,0.0003022530954845702
120,0.00033555678659548356,0.0002765234073209808
121,0.00034708778580678986,0.00035655390129049017
122,0.00035728342835637046,0.000651612051361297
123,0.00033700974894178135,0.0004995463948853788
124,0.00038590506856003,0.00029656253816194583
125,0.00036497257835777137,0.0003327985354622013
126,0.00034772301798953947,0.0003163296199025514
127,0.0004123970976347639,0.00044107911638781755
128,0.00035606047398415884,0.0008012686022531591
129,0.0003551173857438959,0.00027867663652991146
130,0.000362851981617747,0.0003627855639431358
131,0.00032766090155429933,0.00028713935830512017
132,0.00033480435167953826,0.0004269769421691147
133,0.0003710637532833202,0.00029046026213501084
134,0.00042131244547752593,0.0005651056700262617
135,0.00038665049475905853,0.0003168576450707154
136,0.00037608797414657964,0.0002836967716816792
137,0.00032307066004697585,0.00032871063105319496
138,0.00044009840758761794,0.0003006235327834047
139,0.00037217242865133723,0.00044237143161979334
140,0.000397832750568542,0.0003026351152574489
141,0.00041599478548487846,0.00031083209188629293
142,0.00027158345072980433,0.00029238689776371076
143,0.0002646381263775514,0.00027023540946104414
144,0.00025924935278312934,0.0002809635455815317
145,0.0002716534702848252,0.00026102350347479857
146,0.0002691104797645117,0.00027593141209426755
147,0.00030550236385367113,0.00026526812622220726
148,0.00026666524772434524,0.00026030717491563307
149,0.00028416627178030364,0.0002953124431010788
150,0.0002778703091185005,0.0003460583470643431
151,0.0002825605137613267,0.0004263534352121597
152,0.00029559014759023895,0.00028129667992374307
153,0.0002827028068906797,0.0002679571727077214
154,0.00028208641381033834,0.00032922480922984733
155,0.0002845434896623489,0.0002927322881952319
156,0.0002898170867772742,0.00026662074780678223
157,0.00029654849073991116,0.00027553730329771357
158,0.0002742320450617114,0.00027031853723658754
159,0.00029774885788657674,0.00036367342372563825
160,0.0003208523472765903,0.000266302100097174
161,0.00029598107418040255,0.0002812339373715016
162,0.00027557344076825684,0.00028125346186107735
163,0.0002857343311735444,0.0002597272769131219
164,0.00027438530084826257,0.00025866441853159206
165,0.00028806880722015334,0.00026783853214882436
166,0.0003095905738528972,0.00028777450518631143
167,0.0002818534724595725,0.00026370124352416695
168,0.0002780257915892736,0.0005041191406491423
169,0.00029161204815487176,0.00032064200440699554
170,0.0002754873415881006,0.00030585299506500485
171,0.0003022340151097996,0.0002536229681203049
172,0.0002744189644932171,0.00027812497519234515
173,0.0002745124567698852,0.0002717386965912597
174,0.0002867050458630804,0.0002670642573808356
175,0.0002904890509687611,0.0002596928300374594
176,0.00028703265248743805,0.00027665536022920015
177,0.0003024660146059417,0.00026185024440936866
178,0.0002848284491254223,0.0002504797970415582
179,0.00028194249689627893,0.00027496116386999206
180,0.00027699378664471536,0.00029367647498449855
181,0.00032708219938155117,0.00027156984340270866
182,0.0002953617250513368,0.00025229592864190674
183,0.0002784506423921113,0.0002745069302579913
184,0.0002776760809272734,0.0002585939943368511
185,0.0003064139662516298,0.0002809096658692402
186,0.0002829067822119983,0.00027496870883704467
187,0.0002785862711462763,0.00026410738297594064
188,0.00027502112483569725,0.00028619526332959494
189,0.00026959793909725563,0.00036418808428622084
190,0.0002927634372531555,0.0002701264038779747
191,0.00029315656938304536,0.00026843910174989734
192,0.0002700802946472232,0.000275058381276164
193,0.0002789719396712032,0.00026471925322455223
194,0.0002771735834362994,0.0003787263281108266
195,0.0002703693815479981,0.0002973246566940984
196,0.0002816066891823262,0.0002539715368187477
197,0.0002872359459590712,0.0003903355064817308
198,0.00027584725523300635,0.00027374864137186077
199,0.0002892604868734276,0.000328546664896241
200,0.0002475133306734027,0.0002556278628235405
201,0.00025175142861537386,0.0002705792085079795
202,0.00024865245443668466,0.00025126738496284253
203,0.000253108743313206,0.00024784533840794507
204,0.00024859272855274814,0.00025628110263959726
205,0.0002523092851293587,0.0002619800822248487
206,0.0002569192334673836,0.00027794975694783486
207,0.0002588224533761373,0.0002747471444308758
208,0.00025312056147830446,0.00028688268438856326
209,0.0002497490862055131,0.00025264398086795493
210,0.0002584021098883462,0.00025537363523668843
211,0.00025749196107396395,0.00029282703257978827
212,0.0002595196720547151,0.000266090037046484
213,0.0002517261610235196,0.000251936821944919
214,0.000259011561785521,0.00029864791106659074
215,0.0002508308574137952,0.0002518223433945719
216,0.0002498864018562821,0.00027001891217647294
217,0.00026147869863876695,0.00030339816109231
218,0.00024889045189461514,0.0002493912573435565
219,0.0002565076483834216,0.0002488574734760335
220,0.0002512995061047828,0.0002444768170131504
221,0.00025101287695013236,0.0002548097096092855
222,0.0002480941711737162,0.0003139742243924379
223,0.0002471993815440695,0.00025116592048775424
224,0.0002494500167712888,0.0002503031904960967
225,0.0002539731530461059,0.0002835451506942675
226,0.00025276627677148054,0.0002612373363921285
227,0.0002537953070151357,0.00024739313016527265
228,0.00025542763691171696,0.0004308650042419193
229,0.00025210408390967886,0.00028491497039151746
230,0.0002640455893532872,0.0002636621450202653
231,0.00025625001926628553,0.00027353726893416424
232,0.00024649609865631025,0.00026000011036975194
233,0.0002464413809627346,0.0002482783908631591
234,0.0002524724846978502,0.00025248715592270397
235,0.0002560278810644316,0.000246899504599146
236,0.0002567434093486569,0.0002561674931842978
237,0.00026178370847029726,0.0005140111621505277
238,0.00024855903612555245,0.0002472221109120803
239,0.0002533825472459063,0.0002714280196329198
240,0.0002480878313625159,0.0002561800713452783
241,0.00024893675190821104,0.0002617979327664397
242,0.00023516748181398885,0.00025847208562682674
243,0.00023712474066192973,0.00024157351890105485
244,0.0002378238684553087,0.0002491739990179381
245,0.0002375370061484253,0.0002450896050775866
246,0.00023878299009224698,0.0002476124421600767
247,0.00024128231521919677,0.000242872306921401
248,0.00023807550113820548,0.0002394610115787457
249,0.00023619375728361453,0.0002489766610583074
250,0.0002433306002765585,0.0002440549315851264
251,0.00023518568581775426,0.00024030928484560378
252,0.00023999064831122324,0.00024426802484709667
253,0.00023965976694315797,0.00025005449183305816
254,0.00023827157332240322,0.0002414283253579241
255,0.00023725276342747496,0.00025076716520838977
256,0.0002370086183883404,0.0002566716194446121
257,0.0002400632798948289,0.00024470603813864906
258,0.00024051475885339616,0.00027406489919068407
259,0.00024018896816334383,0.00024003842594719476
260,0.00023805427841600338,0.00024355880807421442
261,0.00023640874124939928,0.00025495477194398725
262,0.00024014842435678992,0.00023950109221632928
263,0.00023650008780194847,0.0002385083669912358
264,0.00023595996717832345,0.00023959670183686178
265,0.0002408753534636167,0.00024823319245366514
266,0.0002385687295415629,0.00024443039463483085
267,0.0002360445027913672,0.0002441776679051803
268,0.00023966877747298788,0.00023839629521511124
269,0.00023285329077542033,0.0002685296770509394
270,0.0002461908702244622,0.00025221658774101025
271,0.0002380796622623849,0.00024110291092733734
272,0.0002449616445395684,0.0002626950798867507
273,0.00023776532642193427,0.00024630790187215733
274,0.00023742938999186955,0.00023778979663315194
275,0.00023612366923007557,0.0002395477678462122
276,0.00023695319995170882,0.00026669395889428275
277,0.00023572510770825637,0.0002623927931929038
278,0.00023554576467915608,0.00023893271064776825
279,0.00023639850240928835,0.00025904983203621447
280,0.0002350779432766088,0.00023833020829508154
281,0.00023580609836219423,0.00025677756349767113
282,0.00023502470288381947,0.00024707329723834786
283,0.00023706071496843386,0.00025311013483005003
284,0.00024014948511905248,0.00024440648447135617
285,0.00023835751090394282,0.00024228830415323294
286,0.00023617136333322985,0.0002608230100810857
287,0.00023511928486578599,0.0002840502454207191
288,0.00024363992647949648,0.0002395249522118752
289,0.00023953191019808205,0.00024024732262976673
290,0.00023365139362121833,0.00023824208253963713
291,0.00023629678958687336,0.000249310651631995
292,0.00023508993831581503,0.00023780830345342954
293,0.0002345386310480535,0.0002657484143550472
294,0.00023718950617157992,0.00024481078089492715
295,0.0002343026928067238,0.00025038309755493263
296,0.00022964575360091765,0.0002474017550291504
297,0.00023023938909378828,0.00023934134450684513
298,0.0002300948867264322,0.0002350317822699821
299,0.00023043392351841378,0.00023774991940079225
300,0.0002307994611167673,0.0002486126507678743
301,0.00023074918368687204,0.00023549464653446777
302,0.0002292072354141849,0.0002388653537716449
303,0.0002297893724017082,0.00023981489084187626
304,0.00023461343134941213,0.00023780180525950553
305,0.00023138464805708673,0.00023493057313678754
306,0.0002297753420239057,0.00023974716671078738
307,0.00022848179060271144,0.00024299982865083736
308,0.00022986964550954984,0.00024019989335539015
309,0.00023065953448257867,0.0002380690941952416
310,0.0002294283067435798,0.00025398397235487955
311,0.00022995065947871099,0.0002349841740311674
312,0.000227997890379002,0.00023791378473950477
313,0.0002298830060972652,0.0002348271305659961
314,0.00023036561473800148,0.0002379342156284854
315,0.00022836389741731695,0.00023789009968853088
316,0.0002302970094522667,0.00024419627490052077
317,0.0002294645686691771,0.00024686382732287215
318,0.00022783264188476688,0.00024925446628531165
319,0.00023060148890266576,0.00024124975856496485
320,0.00023260720132706037,0.00023799639427391246
321,0.0002284051463083822,0.00023714795538857167
322,0.00023125880695326327,0.0002435727095751102
323,0.00022852410122080712,0.00023464488929384567
324,0.0002288052480820906,0.000249741966218703
325,0.0002319923726178047,0.00023435333339132122
326,0.00023143845179390924,0.00023536164444120015
327,0.0002293823025117304,0.00024237865241223853
328,0.0002298368430405068,0.00024339435792538382
329,0.0002294510619995282,0.00023972053702750877
330,0.0002301052265455792,0.00024094974148750964
331,0.00022890030915169714,0.00024820138357492234
332,0.00022747174550319935,0.00023510955236800716
333,0.00022873311295194644,0.0002344719093107716
334,0.00022768308992242924,0.0002460443830884252
335,0.00022947094329241766,0.00023430041989404193
336,0.0002296082271460459,0.0002673386431489531
337,0.00022728280661156843,0.00023692319486727577
338,0.00022817953614819053,0.00023478898895101734
339,0.00022837789812850772,0.0002361003187927546
340,0.00023153994826713155,0.00023720319863943927
341,0.00022911875904602056,0.00025337092830537104
342,0.00022823558280949394,0.000240822012011394
343,0.00023232235731454102,0.00023603706732546674
344,0.00022698364230850455,0.00023528087777420056
345,0.0002300802605240786,0.00023825384788369523
346,0.00022982865887454797,0.00023322817673314958
347,0.0002280642809597158,0.00024710195486366915
348,0.00022959915860954836,0.0002361550211304418
349,0.0002282279084027534,0.00023457588555898456
350,0.00022909976694750913,0.00023639392305824144
351,0.00022893532990344198,0.00024256903359162215
352,0.00022887790667919637,0.00023385837483760072
353,0.00022892335311442777,0.00023966064118363415
354,0.00023147712250366211,0.00023517583915577862
355,0.00022964901604383505,0.00023596807484623064
356,0.0002291379875930551,0.00025106515788128446
357,0.00022779508483871427,0.00023703149327550352
358,0.00022890318030084983,0.00023258732501880487
359,0.00022759536977147283,0.0002371055673478552
360,0.00022719320259056985,0.00024049776896978447
361,0.00022980492220849355,0.00023689146509949755
362,0.00022667369728738144,0.00023573928352481382
363,0.0002297079181768134,0.0002360995755999128
364,0.0002274944807804133,0.0002358156968376378
365,0.00022756142248476737,0.00023302920027610264
366,0.0002303854944229445,0.0002376896173896484
367,0.00023326945295930424,0.0002485230994071215
368,0.00022766339563371006,0.0002341598779791503
369,0.00023033609493180223,0.00023663207503982423
370,0.00022750008190102175,0.00023431310385789783
371,0.00022643292334814457,0.0002469155228007276
372,0.00022996594879817403,0.00023653688203821279
373,0.00022775470954494663,0.00023336275107644047
374,0.00022579571230591723,0.00024098161098583297
375,0.00022892520136845644,0.00023911658302078136
376,0.00023045728681930623,0.00023508826283563072
377,0.0002278165469841404,0.0002333130748577169
378,0.00022783515253232904,0.00023403529863089365
379,0.0002292666511252543,0.00023414761127739402
380,0.0002244119661042045,0.0002333205046958048
381,0.00022408921893516258,0.00023259113697741613
382,0.00022341123821010596,0.00023131719896523538
383,0.0002233488632344193,0.0002340236620833449
384,0.00022396689553575292,0.00023693738885362793
385,0.00022504110111487072,0.0002449810608143491
386,0.00022348613265672833,0.0002343826629774573
387,0.00022365926555550827,0.00023380088271285042
388,0.0002238755158595072,0.0002381870000834129
389,0.00022430197517156025,0.00023227643950981248
390,0.00022391791129677726,0.0002340806615333078
391,0.00022412471901573941,0.000238143066484584
392,0.0002255666490807584,0.00023380163394542443
393,0.00022477501050121465,0.00023102617545377524
394,0.00022412307746322486,0.0002325744730245466
395,0.00022514372608509913,0.00023719480515905342
396,0.00022548439152582513,0.0002426665135754468
397,0.0002249649132361368,0.00023268591721917797
398,0.00022372151410640656,0.00023278201083158713
399,0.00022601666754157958,0.0002348878758879718
400,0.00022354831741235184,0.0002315468322074051
