Epoch,Train_MSE,Val_MSE,Learning_Rate
398,1.2941421611163825e-08,1.3129292667001676e-08,3.6279705599999985e-06
399,1.2981044598490106e-08,1.2700637401096684e-08,3.6279705599999985e-06
400,1.291096541391421e-08,1.2914732668292557e-08,3.6279705599999985e-06
401,1.2907199617243536e-08,1.4189943762976835e-08,3.6279705599999985e-06
402,1.2937990672717049e-08,1.2211947690215026e-08,3.6279705599999985e-06
403,1.2865255098640348e-08,1.3736025033103397e-08,3.6279705599999985e-06
404,1.2877673964097254e-08,1.2412770853441266e-08,3.6279705599999985e-06
405,1.2778052285093149e-08,1.442720296873484e-08,3.6279705599999985e-06
406,1.2933821768299373e-08,1.254500371657007e-08,3.6279705599999985e-06
407,1.2847709692538032e-08,1.3324774180130054e-08,3.6279705599999985e-06
408,1.2820709407702188e-08,1.3689225143682776e-08,3.6279705599999985e-06
409,1.2786566569573716e-08,1.313761559340184e-08,3.6279705599999985e-06
410,1.2769190480554538e-08,1.3068411370970912e-08,3.6279705599999985e-06
411,1.2792644361669906e-08,1.219649733127758e-08,3.6279705599999985e-06
412,1.2759713392127167e-08,1.2530614469625959e-08,3.6279705599999985e-06
413,1.27795169137011e-08,1.2266360608576774e-08,3.6279705599999985e-06
414,1.27797893406384e-08,1.3096713840333857e-08,3.6279705599999985e-06
415,1.2693840240956758e-08,1.201731243238757e-08,3.6279705599999985e-06
416,1.2648571068831714e-08,1.2794090570356419e-08,3.6279705599999985e-06
417,1.2664894773717343e-08,1.387790575349478e-08,3.6279705599999985e-06
418,1.2674258870632448e-08,1.3239847269083695e-08,3.6279705599999985e-06
419,1.2693191125505831e-08,1.3637073116460125e-08,3.6279705599999985e-06
420,1.269269075603009e-08,1.2045420690424393e-08,3.6279705599999985e-06
421,1.2634959247331111e-08,1.1559967981969964e-08,3.6279705599999985e-06
422,1.2637397866006897e-08,1.1991643129654405e-08,3.6279705599999985e-06
423,1.2646792918728513e-08,1.1684103262679363e-08,3.6279705599999985e-06
424,1.2694239161760932e-08,1.2776774506420826e-08,3.6279705599999985e-06
425,1.2600906532856444e-08,1.2421737809206301e-08,3.6279705599999985e-06
426,1.2518398317550481e-08,1.164669230852001e-08,3.6279705599999985e-06
427,1.2580264272502717e-08,1.2115716930352168e-08,3.6279705599999985e-06
428,1.2510499562702945e-08,1.2404229173292699e-08,3.6279705599999985e-06
429,1.26106758853316e-08,1.2526473989095908e-08,3.6279705599999985e-06
430,1.2582690699686518e-08,1.2212777675189535e-08,3.6279705599999985e-06
431,1.2538403846372262e-08,1.2849626612774198e-08,3.6279705599999985e-06
432,1.2526540175846845e-08,1.2022504054531617e-08,3.6279705599999985e-06
433,1.2496579125515302e-08,1.276989912047881e-08,3.6279705599999985e-06
434,1.24858123825496e-08,1.3493333395329827e-08,3.6279705599999985e-06
435,1.249188315085259e-08,1.1967911044764995e-08,3.6279705599999985e-06
436,1.2466740691788184e-08,1.2600432014438402e-08,3.6279705599999985e-06
437,1.2448135726600529e-08,1.2485338355720912e-08,2.176782335999999e-06
438,1.159373985443313e-08,1.2306240698813888e-08,2.176782335999999e-06
439,1.1674528345686402e-08,1.144318018364739e-08,2.176782335999999e-06
440,1.1657264785433798e-08,1.1537968049350798e-08,2.176782335999999e-06
441,1.1628463264103401e-08,1.13021736929317e-08,2.176782335999999e-06
442,1.1635174790604784e-08,1.1060672213865273e-08,2.176782335999999e-06
443,1.1644049645634837e-08,1.2760979009761288e-08,2.176782335999999e-06
444,1.162496654855619e-08,1.1899060003398469e-08,2.176782335999999e-06
445,1.1617413864534734e-08,1.1561358341543237e-08,2.176782335999999e-06
446,1.1624380745541771e-08,1.4438460995784269e-08,2.176782335999999e-06
447,1.1626146113159821e-08,1.2876750685074964e-08,2.176782335999999e-06
448,1.1573155105064657e-08,1.1320998671697654e-08,2.176782335999999e-06
449,1.1640099030164003e-08,1.19256915066881e-08,2.176782335999999e-06
450,1.1575601703410907e-08,1.1811667063103678e-08,2.176782335999999e-06
451,1.1558150419007696e-08,1.1888513520590297e-08,2.176782335999999e-06
452,1.149938163826125e-08,1.1400337041256526e-08,2.176782335999999e-06
453,1.1522836327918882e-08,1.1354395388133686e-08,2.176782335999999e-06
454,1.153919106426131e-08,1.0899194611687244e-08,2.176782335999999e-06
455,1.153028390007666e-08,1.1455023030293493e-08,2.176782335999999e-06
456,1.1545475872975045e-08,1.1156911545389233e-08,2.176782335999999e-06
457,1.1486850804898613e-08,1.1447938639480404e-08,2.176782335999999e-06
458,1.1476604264614412e-08,1.1161073829018952e-08,2.176782335999999e-06
459,1.1478132679134956e-08,1.1282800789196773e-08,2.176782335999999e-06
460,1.1478531153349881e-08,1.1910275692043284e-08,2.176782335999999e-06
461,1.1513163555457773e-08,1.1766782239074668e-08,2.176782335999999e-06
462,1.145034463116741e-08,1.1305145243906472e-08,2.176782335999999e-06
463,1.1530627384015776e-08,1.1325581299643868e-08,2.176782335999999e-06
464,1.1448655038902044e-08,1.2592075086131406e-08,2.176782335999999e-06
465,1.1482464503394113e-08,1.1082218123031318e-08,2.176782335999999e-06
466,1.1421204561169054e-08,1.1717410732640675e-08,2.176782335999999e-06
467,1.1459453673216511e-08,1.1651177562348615e-08,2.176782335999999e-06
468,1.1412595759607842e-08,1.117506651188491e-08,2.176782335999999e-06
469,1.1425099186317751e-08,1.1269360498114924e-08,2.176782335999999e-06
470,1.1435575376135078e-08,1.0968602294055691e-08,1.3060694015999993e-06
471,1.0897296088242438e-08,1.0749030508348647e-08,1.3060694015999993e-06
472,1.0915079229543943e-08,1.1191370309684859e-08,1.3060694015999993e-06
473,1.0926832992551353e-08,1.0880364055147833e-08,1.3060694015999993e-06
474,1.0901294549494166e-08,1.0903476741553466e-08,1.3060694015999993e-06
475,1.0916933794817303e-08,1.0864731922485604e-08,1.3060694015999993e-06
476,1.0903250361377057e-08,1.0875922513573807e-08,1.3060694015999993e-06
477,1.0928620362081036e-08,1.125899780397971e-08,1.3060694015999993e-06
478,1.0888761219301777e-08,1.1165826470038906e-08,1.3060694015999993e-06
479,1.0896531075827378e-08,1.0746998626460268e-08,1.3060694015999993e-06
480,1.0900031619934437e-08,1.0761624087271543e-08,1.3060694015999993e-06
481,1.0900993754560257e-08,1.1455458294301549e-08,1.3060694015999993e-06
482,1.0885282322085494e-08,1.08127001658117e-08,1.3060694015999993e-06
483,1.0863623329473295e-08,1.0926084304378557e-08,1.3060694015999993e-06
484,1.0884697615183834e-08,1.0886748031221837e-08,1.3060694015999993e-06
485,1.0856455773379546e-08,1.084069710809647e-08,1.3060694015999993e-06
486,1.0860741304022443e-08,1.137405781865201e-08,1.3060694015999993e-06
487,1.0854665490700104e-08,1.0750786096514917e-08,1.3060694015999993e-06
488,1.0864459781350609e-08,1.0673819537445825e-08,1.3060694015999993e-06
489,1.082107601846796e-08,1.1222749264812991e-08,1.3060694015999993e-06
490,1.0830998526927554e-08,1.082199402866952e-08,1.3060694015999993e-06
491,1.084760893124918e-08,1.0751158909655066e-08,1.3060694015999993e-06
492,1.0825238808843207e-08,1.07315792554405e-08,1.3060694015999993e-06
493,1.083616875108688e-08,1.0673504046469074e-08,1.3060694015999993e-06
494,1.0828517722753552e-08,1.0830316396405923e-08,1.3060694015999993e-06
495,1.07938438306656e-08,1.1089808064881225e-08,1.3060694015999993e-06
496,1.0827083104602398e-08,1.049840922350205e-08,1.3060694015999993e-06
497,1.0806015161335485e-08,1.058080285274728e-08,1.3060694015999993e-06
498,1.0798867340159927e-08,1.1093671995541976e-08,1.3060694015999993e-06
499,1.0796659743909273e-08,1.0541031112285447e-08,1.3060694015999993e-06
500,1.0787587853525826e-08,1.1435090933486392e-08,1.3060694015999993e-06
501,1.0772228592075539e-08,1.096962150090193e-08,1.3060694015999993e-06
502,1.0769857818920493e-08,1.1782318189926857e-08,1.3060694015999993e-06
503,1.0760790097365996e-08,1.1080899313453923e-08,1.3060694015999993e-06
504,1.0808357478794758e-08,1.0656732882641039e-08,1.3060694015999993e-06
505,1.0771920262113121e-08,1.0963224222121293e-08,1.3060694015999993e-06
506,1.0765389401171431e-08,1.1054865439422792e-08,1.3060694015999993e-06
507,1.0759240165576412e-08,1.0628820554112473e-08,1.3060694015999993e-06
508,1.0758858897273955e-08,1.0455234022149488e-08,1.3060694015999993e-06
509,1.0745111558984136e-08,1.0610633006547969e-08,1.3060694015999993e-06
510,1.0734712291170582e-08,1.0554160825252303e-08,1.3060694015999993e-06
511,1.0746778854738863e-08,1.070912658543888e-08,1.3060694015999993e-06
512,1.0720119992034507e-08,1.1042779370247308e-08,1.3060694015999993e-06
513,1.0756167995094683e-08,1.0467367808222228e-08,1.3060694015999993e-06
514,1.0729983261073662e-08,1.068070038789507e-08,1.3060694015999993e-06
515,1.0691957631077916e-08,1.061436403873324e-08,1.3060694015999993e-06
516,1.0693679834591929e-08,1.165655993800411e-08,1.3060694015999993e-06
517,1.0718927729855795e-08,1.0971654627156935e-08,1.3060694015999993e-06
518,1.0700284341795662e-08,1.0646748672604432e-08,1.3060694015999993e-06
519,1.0684563901145241e-08,1.102830352078555e-08,1.3060694015999993e-06
520,1.0702455225393725e-08,1.0555008168864386e-08,1.3060694015999993e-06
521,1.0693066794268247e-08,1.0585179825675151e-08,1.3060694015999993e-06
522,1.067459428069938e-08,1.0650603716947498e-08,1.3060694015999993e-06
523,1.0656536531097296e-08,1.121901789772764e-08,1.3060694015999993e-06
524,1.0702438223510868e-08,1.1891012157013152e-08,7.836416409599996e-07
525,1.0341683793516518e-08,1.0389872204674396e-08,7.836416409599996e-07
526,1.0388617122056323e-08,1.0516349834849143e-08,7.836416409599996e-07
527,1.0368953475850024e-08,1.0386181756362553e-08,7.836416409599996e-07
528,1.0376960408370623e-08,1.046453132496186e-08,7.836416409599996e-07
529,1.0380465853001835e-08,1.026992275365351e-08,7.836416409599996e-07
530,1.0357956449902994e-08,1.0276507918082852e-08,7.836416409599996e-07
531,1.0346280101675954e-08,1.0417632853598747e-08,7.836416409599996e-07
532,1.0349746514520344e-08,1.0424839692404412e-08,7.836416409599996e-07
533,1.0370713437428786e-08,1.0501507601251685e-08,7.836416409599996e-07
534,1.0357882269808936e-08,1.0465563233467414e-08,7.836416409599996e-07
535,1.0347544997833882e-08,1.03034759716119e-08,7.836416409599996e-07
536,1.0352705551230952e-08,1.0580105952638538e-08,7.836416409599996e-07
537,1.0330434959134406e-08,1.0621798216427174e-08,7.836416409599996e-07
538,1.0328337299459015e-08,1.0284895701517884e-08,7.836416409599996e-07
539,1.032581042601309e-08,1.0494392248636654e-08,7.836416409599996e-07
540,1.0340941859977474e-08,1.0446424643063755e-08,7.836416409599996e-07
541,1.0333201629414728e-08,1.0435906315087553e-08,7.836416409599996e-07
542,1.0321910600416609e-08,1.0437099917309102e-08,7.836416409599996e-07
543,1.031834159770604e-08,1.0308782937883039e-08,7.836416409599996e-07
544,1.0330968056706496e-08,1.0143281641235485e-08,7.836416409599996e-07
545,1.0309429354566411e-08,1.0509129145738045e-08,7.836416409599996e-07
546,1.0308231560514768e-08,1.0341936804357282e-08,7.836416409599996e-07
547,1.0310842624609429e-08,1.061270754408376e-08,7.836416409599996e-07
548,1.0315373140800038e-08,1.02626206055265e-08,7.836416409599996e-07
549,1.0308408311701889e-08,1.0340765782490402e-08,7.836416409599996e-07
550,1.0293632454211653e-08,1.069398153031289e-08,7.836416409599996e-07
551,1.0318095727742643e-08,1.0537294289323737e-08,7.836416409599996e-07
552,1.0284634863264934e-08,1.022671581971462e-08,7.836416409599996e-07
553,1.0312430716315992e-08,1.0263675501254672e-08,7.836416409599996e-07
554,1.0264152326150146e-08,1.019705131525616e-08,7.836416409599996e-07
555,1.028655786225297e-08,1.0449061807246934e-08,7.836416409599996e-07
556,1.0260681707437678e-08,1.032364671596846e-08,7.836416409599996e-07
557,1.0288055764402045e-08,1.056477935926549e-08,7.836416409599996e-07
558,1.0283543459373151e-08,1.0277882311935536e-08,7.836416409599996e-07
559,1.0274748381017e-08,1.0469236785364848e-08,7.836416409599996e-07
560,1.0269667880150142e-08,1.0680017203557691e-08,4.7018498457599973e-07
561,1.008027542137998e-08,1.0161427666930474e-08,4.7018498457599973e-07
562,1.0092830968502634e-08,1.002285813633709e-08,4.7018498457599973e-07
563,1.0074166000545689e-08,1.0588676629985927e-08,4.7018498457599973e-07
564,1.0087850393808496e-08,1.0337739757732127e-08,4.7018498457599973e-07
565,1.0088448867561869e-08,1.0297799833910633e-08,4.7018498457599973e-07
566,1.0063898495131042e-08,1.0297254257501873e-08,4.7018498457599973e-07
567,1.0070857717243505e-08,1.0135626358200468e-08,4.7018498457599973e-07
568,1.0057079788599232e-08,1.0308318267262561e-08,4.7018498457599973e-07
569,1.00735989233462e-08,1.0063731879928726e-08,4.7018498457599973e-07
570,1.0064570889278604e-08,1.0233899101173409e-08,4.7018498457599973e-07
571,1.0063383496092103e-08,1.017755723749988e-08,4.7018498457599973e-07
572,1.0068100556161006e-08,1.0217910287715081e-08,4.7018498457599973e-07
573,1.0069548424309816e-08,1.01737934801782e-08,4.7018498457599973e-07
574,1.0054872976823521e-08,1.0314669972451682e-08,4.7018498457599973e-07
575,1.0075781224600416e-08,1.0030647562822739e-08,4.7018498457599973e-07
576,1.0054955187278507e-08,1.006408563324721e-08,4.7018498457599973e-07
577,1.0052055008029933e-08,1.005891411634533e-08,4.7018498457599973e-07
578,1.0059672867184849e-08,1.0067704356724664e-08,2.821109907455998e-07
579,9.929370307481008e-09,9.997240506320117e-09,2.821109907455998e-07
580,9.926852973821626e-09,1.0033087394915312e-08,2.821109907455998e-07
581,9.93642128740104e-09,1.0084514103524674e-08,2.821109907455998e-07
582,9.927505053964713e-09,1.004969692412498e-08,2.821109907455998e-07
583,9.926812798963893e-09,1.0086286448307568e-08,2.821109907455998e-07
584,9.925857675443446e-09,1.0037829735321185e-08,2.821109907455998e-07
585,9.932727681249188e-09,1.0016038529945074e-08,2.821109907455998e-07
586,9.926175760591369e-09,1.007358288869945e-08,2.821109907455998e-07
587,9.918692735111363e-09,1.0145043701367859e-08,2.821109907455998e-07
588,9.926571329141441e-09,1.0134549417840105e-08,2.821109907455998e-07
589,9.919246927095873e-09,1.0150701705965609e-08,2.821109907455998e-07
590,9.92227747813301e-09,1.0044576773163069e-08,2.821109907455998e-07
591,9.923381958743831e-09,1.0184506728489784e-08,2.821109907455998e-07
592,9.920674845931601e-09,1.0032190353981279e-08,2.821109907455998e-07
593,9.914133933633369e-09,9.976385709741966e-09,2.821109907455998e-07
594,9.91306366170024e-09,1.0006451979589906e-08,2.821109907455998e-07
595,9.921323042108278e-09,1.040692766089119e-08,2.821109907455998e-07
596,9.913706552508602e-09,9.98362729874382e-09,2.821109907455998e-07
597,9.92282128984094e-09,1.0077296317509741e-08,2.821109907455998e-07
598,9.910026407696506e-09,1.0028336914959803e-08,2.821109907455998e-07
599,9.908736742245222e-09,9.981201461166249e-09,2.821109907455998e-07
600,9.917516349270232e-09,9.918624885768706e-09,2.821109907455998e-07
601,9.906542174903516e-09,9.952997273673457e-09,2.821109907455998e-07
602,9.9050232259087e-09,1.0054716655904934e-08,2.821109907455998e-07
603,9.906793284483676e-09,9.977636961116208e-09,2.821109907455998e-07
604,9.90255961576057e-09,9.934014134726602e-09,2.821109907455998e-07
605,9.901043829574654e-09,1.0002046367334997e-08,2.821109907455998e-07
606,9.902728269111047e-09,9.966908545059213e-09,2.821109907455998e-07
607,9.90779313785313e-09,9.947506578110969e-09,2.821109907455998e-07
608,9.900557884019895e-09,1.0595257652844999e-08,2.821109907455998e-07
609,9.895510887686678e-09,1.0026441840844333e-08,2.821109907455998e-07
610,9.901126576569607e-09,1.005799967137798e-08,2.821109907455998e-07
611,9.903504337178534e-09,1.0007250758451034e-08,2.821109907455998e-07
612,9.897321333196794e-09,9.928770749723971e-09,2.821109907455998e-07
613,9.89834385558788e-09,9.980829717696205e-09,2.821109907455998e-07
614,9.90166835423912e-09,1.0017428134981498e-08,2.821109907455998e-07
615,9.895193637262979e-09,9.926641543444371e-09,2.821109907455998e-07
616,9.89314902562664e-09,9.964158844165166e-09,1.6926659444735988e-07
617,9.818056276861578e-09,9.92296989505445e-09,1.6926659444735988e-07
618,9.81249179717508e-09,9.962461248763675e-09,1.6926659444735988e-07
619,9.81550604469746e-09,9.97729657019022e-09,1.6926659444735988e-07
620,9.811596561422094e-09,9.91545462145982e-09,1.6926659444735988e-07
621,9.816830840534803e-09,9.885146608784867e-09,1.6926659444735988e-07
622,9.810337228369845e-09,9.895334273363432e-09,1.6926659444735988e-07
623,9.809719933962309e-09,9.902696740715943e-09,1.6926659444735988e-07
624,9.814738428366766e-09,9.916298853394684e-09,1.6926659444735988e-07
625,9.811567160589593e-09,9.950268769699895e-09,1.6926659444735988e-07
626,9.81247252663547e-09,9.891771023663817e-09,1.6926659444735988e-07
627,9.805887396854385e-09,9.874837341298648e-09,1.6926659444735988e-07
628,9.80986014995402e-09,9.969829215319312e-09,1.6926659444735988e-07
629,9.807288174787049e-09,9.896508151926674e-09,1.6926659444735988e-07
630,9.810851012876292e-09,9.912586951406644e-09,1.6926659444735988e-07
631,9.80685438610606e-09,9.960221515051985e-09,1.6926659444735988e-07
632,9.810849478582124e-09,9.975368770035697e-09,1.6926659444735988e-07
633,9.805656346959243e-09,9.87149557545094e-09,1.6926659444735988e-07
634,9.804986173425076e-09,9.967217757924685e-09,1.6926659444735988e-07
635,9.813609658921546e-09,9.895790413367613e-09,1.6926659444735988e-07
636,9.805292964194667e-09,9.919472916178997e-09,1.6926659444735988e-07
637,9.806497513079858e-09,9.942272551892641e-09,1.6926659444735988e-07
638,9.804774276040287e-09,9.909163792831356e-09,1.6926659444735988e-07
639,9.800120957197667e-09,9.90744663102378e-09,1.6926659444735988e-07
640,9.797590404245987e-09,9.965096433668213e-09,1.6926659444735988e-07
641,9.802064921681266e-09,9.86394867334753e-09,1.6926659444735988e-07
642,9.803352770577302e-09,9.844776731263073e-09,1.6926659444735988e-07
643,9.801017146201103e-09,9.945892389949123e-09,1.6926659444735988e-07
644,9.800636615952977e-09,9.853555106609556e-09,1.6926659444735988e-07
645,9.791448379663168e-09,9.896503742373458e-09,1.6926659444735988e-07
646,9.797342675875767e-09,9.906090642182524e-09,1.6926659444735988e-07
647,9.79560961381692e-09,9.888314832577514e-09,1.6926659444735988e-07
648,9.798234366192066e-09,9.87201839956714e-09,1.6926659444735988e-07
649,9.79634298568842e-09,9.89591913568849e-09,1.6926659444735988e-07
650,9.796451452534435e-09,9.87314641030834e-09,1.6926659444735988e-07
651,9.792779385558665e-09,9.861149859028673e-09,1.6926659444735988e-07
652,9.791277760784488e-09,9.844784029003664e-09,1.6926659444735988e-07
653,9.793126166822002e-09,9.871748819303088e-09,1.6926659444735988e-07
654,9.789061044257e-09,9.923298072092069e-09,1.6926659444735988e-07
655,9.797009596944861e-09,9.890638088904622e-09,1.6926659444735988e-07
656,9.790603089511476e-09,9.84731474860265e-09,1.6926659444735988e-07
657,9.79132398456191e-09,9.847436782485864e-09,1.6926659444735988e-07
658,9.784370870720992e-09,9.892146980590864e-09,1.0155995666841592e-07
659,9.73851888235315e-09,9.957791660103483e-09,1.0155995666841592e-07
660,9.742956493304156e-09,9.86843935729173e-09,1.0155995666841592e-07
661,9.737304338136648e-09,9.833412286739104e-09,1.0155995666841592e-07
662,9.740840409248648e-09,9.853785747033908e-09,1.0155995666841592e-07
663,9.73721869538572e-09,9.811041412590603e-09,1.0155995666841592e-07
664,9.740469775810998e-09,9.90932008109718e-09,1.0155995666841592e-07
665,9.737794382194696e-09,9.8309173672903e-09,1.0155995666841592e-07
666,9.736489643106219e-09,9.852823080349594e-09,1.0155995666841592e-07
667,9.735202995045704e-09,9.883200704096936e-09,1.0155995666841592e-07
668,9.734630993244599e-09,9.834609498358157e-09,1.0155995666841592e-07
669,9.740073112497071e-09,9.820937017818649e-09,1.0155995666841592e-07
670,9.738073157194372e-09,9.94820047070117e-09,1.0155995666841592e-07
671,9.73870599894846e-09,9.864038295138334e-09,1.0155995666841592e-07
672,9.740553401146486e-09,9.8549366464983e-09,1.0155995666841592e-07
673,9.738736332077727e-09,9.825455797020514e-09,1.0155995666841592e-07
674,9.734545419977535e-09,9.834548634393907e-09,1.0155995666841592e-07
675,9.73300983319287e-09,9.85610687486264e-09,1.0155995666841592e-07
676,9.737708984559227e-09,9.858479739464645e-09,1.0155995666841592e-07
677,9.731516441348762e-09,9.82280827179702e-09,1.0155995666841592e-07
678,9.73558996724208e-09,9.870562880330867e-09,1.0155995666841592e-07
679,9.734774523792044e-09,1.0074864557228164e-08,1.0155995666841592e-07
680,9.73317158281291e-09,9.838151655590088e-09,1.0155995666841592e-07
681,9.730085491633208e-09,9.836736185052435e-09,1.0155995666841592e-07
682,9.73423067742839e-09,9.808455928233182e-09,1.0155995666841592e-07
683,9.733156536153832e-09,9.826185549923438e-09,1.0155995666841592e-07
684,9.732979355771247e-09,9.830019278390112e-09,1.0155995666841592e-07
685,9.729341904639886e-09,9.802300885364932e-09,1.0155995666841592e-07
686,9.726480230273207e-09,9.813457941434802e-09,1.0155995666841592e-07
687,9.725775123384512e-09,9.826714485385465e-09,1.0155995666841592e-07
688,9.73343624601624e-09,9.833496072915538e-09,1.0155995666841592e-07
689,9.725850976527479e-09,9.962818315494565e-09,1.0155995666841592e-07
690,9.730664361545523e-09,9.859700448186896e-09,1.0155995666841592e-07
691,9.72857015995756e-09,9.802440788029996e-09,1.0155995666841592e-07
692,9.729771413678806e-09,9.900822597667837e-09,1.0155995666841592e-07
693,9.727437966319974e-09,9.88793024166657e-09,1.0155995666841592e-07
694,9.729788650514688e-09,9.857410375385676e-09,1.0155995666841592e-07
695,9.725776391639967e-09,9.814690623496677e-09,1.0155995666841592e-07
696,9.72721718461545e-09,9.803957871821888e-09,1.0155995666841592e-07
697,9.72584358764734e-09,9.888287905895064e-09,1.0155995666841592e-07
698,9.727568876747931e-09,9.848231382312052e-09,1.0155995666841592e-07
699,9.72516218197721e-09,9.832373772017353e-09,1.0155995666841592e-07
700,9.72564213883636e-09,9.832665777878789e-09,1.0155995666841592e-07
701,9.727470885950807e-09,9.858969534670254e-09,1.0155995666841592e-07
702,9.724056696482259e-09,9.906133161277602e-09,1.0155995666841592e-07
703,9.724186272568517e-09,9.832072181336117e-09,1.0155995666841592e-07
704,9.726780885732282e-09,9.808951586314947e-09,1.0155995666841592e-07
705,9.722252983995e-09,9.872652691231203e-09,1.0155995666841592e-07
706,9.719871079131552e-09,9.84566145770991e-09,1.0155995666841592e-07
707,9.723766350385856e-09,9.840439284861096e-09,1.0155995666841592e-07
708,9.722561834259806e-09,9.857831825153369e-09,1.0155995666841592e-07
709,9.722545106498952e-09,9.864760007812554e-09,1.0155995666841592e-07
710,9.722287638714268e-09,9.875452480990534e-09,1.0155995666841592e-07
711,9.71736312520546e-09,9.827442653321859e-09,1.0155995666841592e-07
712,9.718550444546975e-09,9.862523615586416e-09,1.0155995666841592e-07
713,9.72030972216963e-09,9.820569923436362e-09,1.0155995666841592e-07
714,9.716401372350417e-09,9.851102926601643e-09,1.0155995666841592e-07
715,9.714376145591207e-09,9.81701850810009e-09,1.0155995666841592e-07
716,9.716247766977496e-09,9.879447546782155e-09,1.0155995666841592e-07
717,9.719534078216391e-09,9.81367614312191e-09,1.0155995666841592e-07
718,9.717375652554711e-09,9.832962030452954e-09,1.0155995666841592e-07
719,9.716453819421498e-09,9.827830371873585e-09,1.0155995666841592e-07
720,9.71699447960874e-09,9.845075366951358e-09,1.0155995666841592e-07
721,9.715464987074101e-09,9.83623625655601e-09,1.0155995666841592e-07
722,9.71704541351175e-09,9.993956717760444e-09,1.0155995666841592e-07
723,9.717225054247849e-09,9.836251702233699e-09,1.0155995666841592e-07
724,9.714049049792942e-09,9.826664114490518e-09,1.0155995666841592e-07
725,9.715344388402364e-09,9.816936953028982e-09,1.0155995666841592e-07
726,9.714131512726585e-09,9.888903510122498e-09,1.0155995666841592e-07
727,9.716533259021074e-09,9.897043856851065e-09,1.0155995666841592e-07
728,9.714906268186997e-09,9.827590209712881e-09,1.0155995666841592e-07
729,9.714804449732676e-09,9.819434541009005e-09,1.0155995666841592e-07
730,9.712013963860773e-09,9.872527091297535e-09,1.0155995666841592e-07
731,9.712872851084603e-09,9.807825389141706e-09,1.0155995666841592e-07
732,9.707198996981882e-09,9.806160546280396e-09,1.0155995666841592e-07
733,9.711854148561546e-09,9.83591832306325e-09,1.0155995666841592e-07
734,9.70895090512633e-09,9.840926726547037e-09,1.0155995666841592e-07
