a,k,k h,Omega_cdm,Omega_b,Omega_m,A_s,h,k_horizon,sigma8,delta_cdm,delta_b,delta_m,delta_prime_cdm,delta_prime_b,delta_prime_m
0.03337766,0.4098021,0.290959491,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-1551.4929999999999382,-1396.6449999999999818,-1526.3676991282079598,-45523.491941496205982,-45226.153543995445943,-45475.246457551023923
0.03338622,0.1,0.07100000000000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-712.8713000000000193,-651.02350000000001273,-702.83601001718841417,-20950.050304731081269,-20836.167702049981017,-20931.57196044232478
0.03339609,0.1126965,0.08001451500000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-752.5063999999999851,-662.5748999999999569,-737.9143097221044627,-22002.002115152110491,-21807.907057059383078,-21970.508671695894009
0.03339657,0.3587931,0.254743101,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-1463.02800000000002,-1317.0889999999999418,-1439.3482541593791666,-42903.89159450751322,-42623.944337237844593,-42858.46795928372012
0.0334672,0.3314134,0.23530351400000005,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-1413.5440000000000964,-1272.7570000000000618,-1390.7002065132455755,-41366.80002700098703,-41096.969967533841555,-41323.017986365230172
0.03346979,0.2861178,0.20314363800000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-1317.4860000000001037,-1186.1030000000000655,-1296.1680791715834857,-38551.826410162197135,-38299.324978661548812,-38510.85607514325966
0.03350003,0.1786265,0.126824815,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-1031.071999999999889,-935.5060999999999467,-1015.56568418976280554,-30174.086347305594245,-30001.300236877275893,-30146.05044751368041
0.0335004,0.3741898,0.26567475800000007,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-1495.8199999999999363,-1347.1089999999999236,-1471.6904754472445802,-43732.466744539771753,-43448.378290346619906,-43686.37116767855332
0.0335465,0.1728405,0.12271675500000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-1006.70299999999997453,-907.5846000000000231,-990.6202632392370333,-29394.949018336454174,-29209.80338516673146,-29364.907689171803213
0.03358374,0.0441286,0.031331306,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-358.54009999999999536,-329.4245000000000232,-353.81586584739392265,-10476.783704048386426,-10431.920929728968986,-10469.504367520186861
0.03410381,0.1466224,0.10410190400000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-932.17999999999995,-845.00270000000000437,-918.0348002448176885,-26796.52700926853504,-26634.149692216549738,-26770.18001773047581
0.03415822,0.1372869,0.097473699,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-902.426900000000046,-827.2826000000000022,-890.23414874521984075,-25939.064282174982509,-25814.344000978679105,-25918.827439659278753
0.03422532,0.319077,0.22654467000000003,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-1419.9549999999999272,-1282.3420000000000982,-1397.626212874109342,-40654.663154678841238,-40401.360913624361274,-40613.562882037324016
0.03422796,0.03932927,0.027923781700000004,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-319.73750000000001137,-287.3036000000000172,-314.47484568127703142,-9138.814353531231973,-9081.046958438553702,-9129.441141205057647
0.0342869,0.06598013,0.046845892300000004,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-516.4555000000000291,-455.811300000000017,-506.6155035445784165,-14712.806676231441088,-14581.771674714591427,-14691.545220882668218
0.03434542,0.1243861,0.088314131,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-832.516399999999976,-745.9538000000000011,-818.47094013455398454,-23725.708172725542681,-23564.354313028939941,-23699.527245159784798
0.0347679,0.1055172,0.07491721200000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7100000000000001,0.004725298877123497,0.826554274315692,-759.9257999999999811,-684.18629999999996016,-747.63647288322033546,-21409.756496565169073,-21263.300929580374941,-21385.99293368517101
0.03004065,0.1746296,0.125733312,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-917.1336000000000013,-817.5216000000000349,-900.97077277303583287,-29846.121713025841018,-29625.408727737918525,-29810.309302393023245
0.03008461,0.06903183,0.04970291760000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-470.02249999999997954,-405.21199999999998909,-459.50648873636549752,-15205.595186834611013,-15033.094487908059818,-15177.6055972943904635
0.03009297,0.007399111,0.005327359920000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-30.939009999999999678,-30.493300000000001404,-30.866690061404948864,-989.57710781559251245,-988.00830260970690233,-989.3225568830191605
0.0301002,0.0117268,0.008443296000000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-64.60079000000000349,-62.188580000000001746,-64.20939003347834273,-2096.3469029858724753,-2088.2922478456366662,-2095.0399720999907913
0.03013294,0.0185856,0.013381632000000003,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-122.70040000000000191,-111.90779999999999461,-120.949216115229759794,-3976.2926121007931215,-3942.3844997855312613,-3970.790755286914191
0.0301592,0.0845846,0.060900912,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-562.8268000000000484,-502.9596000000000231,-553.11287788055551573,-18246.44626449716452,-18120.512019049074297,-18226.012446773038391
0.03016866,0.009314929,0.00670674888,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-45.17896999999999963,-44.126690000000003522,-45.00822932784814867,-1455.612145384936639,-1452.0196249801533668,-1455.0292308102682455
0.03018854,0.1066095,0.07675884000000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-670.6413000000000011,-595.1657000000000153,-658.39479272525943543,-21705.61700517922145,-21524.259396456647664,-21676.19031265142985
0.0301937,0.01476317,0.010629482400000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-90.666349999999994225,-85.37730999999999426,-89.80816183274602338,-2937.1387904693897326,-2920.0346236941486495,-2934.3635054389774268
0.03023455,0.07648986,0.05507269920000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-510.8550999999999931,-441.3802000000000021,-499.58225330170449752,-16448.755054856643255,-16275.730073129081575,-16420.680396325431502
0.03024895,0.06666565,0.04799926800000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-462.0688000000000102,-401.83220000000000027,-452.294939837170773,-14884.174304777363432,-14726.050431914998626,-14858.517467874853537
0.03034306,0.3224054,0.23213188800000004,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1283.7960000000000491,-1145.5299999999999727,-1261.3612585093821963,-41372.076159457566973,-41065.721447522380913,-41322.36770787367277
0.03038188,0.1031557,0.074272104,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-665.0910000000000082,-598.2315999999999576,-654.2425386630276307,-21427.308348838898382,-21277.712523190501088,-21403.035254394148069
0.03039989,0.03696532,0.026615030400000007,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-264.22879999999997835,-230.7535000000000025,-258.79717037434448912,-8465.168259086809485,-8386.869786930441478,-8452.463718694098134
0.03040672,0.2695644,0.194086368,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1178.0199999999999818,-1051.5209999999999582,-1157.4945464262966652,-37885.74529685889138,-37607.29108280188666,-37840.563919590851583
0.03041837,0.05548807,0.039951410400000005,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-409.54370000000000118,-375.53199999999998226,-404.0250352729054839,-13208.340950645406338,-13139.478325716068866,-13197.167450373068277
0.03042422,0.1387079,0.09986968800000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-816.87639999999998963,-741.4375999999999749,-804.63586381350137344,-26313.200268595992384,-26163.625232436195802,-26288.930547408606799
0.030586,0.2517185,0.18123732000000004,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1140.4760000000001128,-1013.95100000000002183,-1119.9463277226475384,-36445.598498759572976,-36161.601640221924754,-36399.51778401089541
0.03065937,0.1689754,0.12166228800000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-911.34749999999996817,-806.64620000000002165,-894.3588939852774047,-29035.892292932832788,-28800.519235853767896,-28997.701170824537257
0.03089821,0.04684126,0.0337257072,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-352.14479999999997517,-323.90949999999998,-347.56340141748478345,-11182.731686077626364,-11135.866237063439257,-11175.1273998939286685
0.03101698,0.1530942,0.11022782400000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-872.7075999999999567,-775.8850999999999658,-856.99739099724195057,-27503.036746316964127,-27284.239812463452836,-27467.535230037159636
0.03121645,0.1216068,0.08755689600000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-746.74069999999994707,-655.23919999999998254,-731.89386492482765334,-23341.793327471757948,-23133.042879463973804,-23307.921932211134845
0.03122523,0.2604499,0.18752392800000003,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1185.0730000000000928,-1057.3379999999999654,-1164.3469957451284245,-37117.192357002997596,-36842.698116933919664,-37072.65351653163816
0.03130911,0.1176715,0.08472348,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-730.60400000000004184,-637.78290000000004056,-715.54304948884919213,-22755.387061557859852,-22537.164122016227338,-22719.978680351061485
0.03132457,0.02897968,0.020865369600000003,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-209.39560000000000173,-180.24770000000000891,-204.6661249193990102,-6496.1077174904712592,-6419.3230706123076743,-6483.6488071064286487
0.03136852,0.05333427,0.03840067440000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-407.84710000000001173,-376.932200000000023,-402.8309153290881568,-12770.331959303121039,-12715.516569136683756,-12761.437732898280956
0.03145941,0.2790978,0.20095041600000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1240.7760000000000673,-1112.7409999999999854,-1220.0013183953303724,-38600.178513237158768,-38333.190436828263046,-38556.85760661288805
0.0314684,0.2059469,0.148281768,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1049.8530000000000655,-932.7682999999999538,-1030.8550903403111079,-32610.943327090553794,-32354.728939735803579,-32569.370535901965923
0.03153384,0.04226155,0.030428316000000004,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-319.45019999999999527,-288.68770000000000664,-314.45874342278557378,-9915.682057950301896,-9858.724581031778143,-9906.440261191699392
0.03154496,0.05985365,0.043094628,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-449.39400000000000546,-405.94069999999999254,-442.3433617200594199,-13952.685111057231552,-13856.093378728577591,-13937.012345916673439
0.03160092,0.1298763,0.09351093600000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-802.2659999999999627,-721.11590000000001055,-789.098760653828208,-24852.484019417493982,-24691.546990742510388,-24826.370725949891494
0.0317904,0.04902757,0.035299850400000006,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-380.41739999999998645,-352.3195999999999799,-375.8583118694756422,-11755.737932136351446,-11711.82618877330242,-11748.612907829923643
0.03188524,0.2128869,0.153278568,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1083.7650000000001,-965.9895000000000209,-1064.655002629509454,-33240.455571855483868,-32992.236977408625535,-33200.18016069453006
0.03192446,0.08744496,0.0629603712,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-615.8631000000000313,-559.78750000000002274,-606.7643946788705307,-18911.343449103042076,-18811.33613182245972,-18895.116478550917236
0.03195972,0.05765814,0.0415138608,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-443.11639999999999873,-404.75130000000001473,-436.89136202420189647,-13599.8144263733920525,-13521.808641579871619,-13587.157376797824327
0.03201842,0.05118554,0.0368535888,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-400.2780999999999949,-371.3236999999999739,-395.58002181001876352,-12285.771772213782242,-12239.472853427585505,-12278.259409997015609
0.03202243,0.07911139,0.056960200800000006,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-557.4841000000000122,-489.76150000000001228,-546.49557770187527694,-16989.643394322494714,-16841.985900645911897,-16965.684809422469698
0.03206046,0.02338254,0.016835428800000003,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-170.53669999999999618,-150.81569999999999254,-167.33681328210496986,-5183.848051554869926,-5130.214456384640471,-5175.1455806447647774
0.03213018,0.07393914,0.053236180800000005,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-526.6951999999999998,-456.64569999999997663,-515.329119951057919,-15971.073571498407546,-15807.448919235541325,-15944.524190052428821
0.03215577,0.1992469,0.143457768,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1056.7349999999999,-945.0891000000000304,-1038.6195782405841328,-32154.843269705797866,-31920.93515270892749,-32116.889845600217086
0.03227988,0.2995982,0.215710704,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1314.0960000000000036,-1177.4380000000001019,-1291.9221691043001101,-39843.411595303128706,-39564.53264541777753,-39798.161301320127677
0.03244388,0.1101772,0.079327584,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-729.744199999999978,-645.55330000000003565,-716.0835670362746441,-21976.347994049570843,-21788.821982986180956,-21945.920429926980432
0.03252385,0.1,0.07200000000000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-699.7619999999999436,-639.675899999999956,-690.0125596409860691,-21112.8097064370304,-21000.94269102797989,-21094.658406970571377
0.0326758,0.08180818,0.0589018896,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-587.989400000000046,-523.630800000000022,-577.54671305094473155,-17594.18170133408421,-17465.90858379369456,-17573.36838329339298
0.03273209,0.09657255,0.069532236,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-688.8544000000000551,-634.13800000000003365,-679.97623552502250277,-20671.072683157955908,-20578.686738404430798,-20656.082339993965434
0.03279592,0.1804757,0.12994250400000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1025.1259999999999764,-928.60199999999997544,-1009.4642249602910624,-30638.646241111830022,-30458.216574882189889,-30609.370114521774667
0.0328402,0.03359703,0.0241898616,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-256.33510000000001128,-222.95199999999999818,-250.91843054651582179,-7600.4306291969032827,-7525.303302739771425,-7588.240632032400754
0.03296186,0.1433465,0.10320948,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-901.31790000000000873,-821.59969999999998436,-888.38299764441455864,-26825.97314835880752,-26679.834428720154392,-26802.260996442477335
0.03301661,0.09343467,0.06727296240000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-677.34789999999998145,-624.69420000000002346,-668.80442475645099876,-20156.072833357826312,-20072.540873155114241,-20142.5191185374606
0.03307576,0.1342195,0.09663804000000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-864.28759999999999764,-787.54290000000003147,-851.8351713098302298,-25633.821024942139047,-25499.009680275587016,-25611.946828338514024
0.03307753,0.3482093,0.250710696,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1446.6590000000001055,-1300.6730000000000018,-1422.9716280412442302,-42829.98764342039067,-42544.753280777702457,-42783.7061339377251
0.033109,0.09981147,0.0718642584,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-711.35609999999996944,-651.57529999999997017,-701.6561969572973112,-21091.04286505932032,-20983.31908529552311,-21073.563838028865575
0.03311539,0.1582141,0.113914152,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-943.110300000000052,-838.366800000000012,-926.1148467047393069,-27847.638760890837148,-27628.733704811733332,-27812.11970093304626
0.03315725,0.06208235,0.04469929200000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-483.44009999999997262,-434.12470000000001846,-475.4382900792210762,-14273.171974640828921,-14166.810753310297514,-14255.914033388626194
0.03320806,0.064351,0.04633272000000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-495.1745999999999981,-440.00349999999997408,-486.2226568885118354,-14577.380541237022044,-14454.614389755790398,-14557.460771573623788
0.03320992,0.2352886,0.169407792,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1200.0960000000000036,-1083.9790000000000418,-1181.2551072449766707,-35410.690790441680292,-35189.26995348390483,-35374.763525331065466
0.03324163,0.3106775,0.22368780000000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1377.303000000000111,-1239.20900000000006,-1354.896166856599848,-40580.046048641903326,-40313.026765560025524,-40536.720078490514425
0.03330568,0.1635058,0.11772417600000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-965.5185999999999922,-857.9338999999999942,-948.0621397505846062,-28345.278468340271502,-28124.80016875783258,-28309.504137301380979
0.03344656,0.3951986,0.28454299200000005,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1549.6420000000000528,-1395.4010000000000673,-1524.6151896326330188,-45384.74403410587547,-45089.27658535583032,-45336.80212625000422
0.03358696,0.07145469,0.05144737680000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-535.8392000000000053,-467.1675999999999931,-524.6966950186805434,-15558.64130094903885,-15405.955091389700101,-15533.866767508814519
0.03360819,0.2200803,0.15845781600000003,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1166.8299999999999272,-1051.5080000000000382,-1148.118102221941399,-34012.484641050861683,-33795.091259010034264,-33977.210862046209513
0.03361004,0.1927753,0.13879821600000003,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1089.3840000000000146,-985.5502999999999929,-1072.5361688808936833,-31770.211397567134554,-31574.427642873954028,-31738.443949860509747
0.03363682,0.4355706,0.313610832,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1626.4420000000000073,-1465.6920000000000073,-1600.3590533998465162,-47370.969763779401546,-47066.05321475557139,-47321.494665392514435
0.03365022,1.173894,0.8452036800000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-2354.231999999999971,-2122.0270000000000437,-2316.5549199671004317,-68543.34366517003218,-68104.05506722019345,-68472.06564935427741
0.03365119,0.4898034,0.35265844800000007,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1710.071999999999889,-1541.2000000000000455,-1682.6711952829789425,-49786.246936019895657,-49466.371179630230472,-49734.344589067506604
0.03365783,0.9337373,0.672290856,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-2182.2669999999998254,-1967.0329999999999018,-2147.3435976451792158,-63522.347691321963794,-63115.25791778851999,-63456.294186970226292
0.0336659,0.7570283,0.545060376,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-2026.7400000000000091,-1826.8520000000000891,-1994.3066063451851733,-58981.137943598630955,-58603.147366606201103,-58919.80601180980011
0.03367279,0.6454286,0.4647085920000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1910.0679999999999836,-1721.6880000000001019,-1879.5018694834407142,-55574.445416269940324,-55218.27911315556412,-55516.6546438599471
0.03367776,0.2275418,0.163830096,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1195.0,-1081.4519999999999982,-1176.5759476170810558,-34781.886125941353384,-34572.39794958192215,-34747.895028477294545
0.03367781,0.5751481,0.4141066320000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1826.6579999999999018,-1646.5019999999999527,-1797.4262778992394942,-53139.692216793198895,-52799.06532997191971,-53084.422836391728197
0.03368419,0.5265119,0.37908856800000007,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1763.40300000000002,-1589.4939999999999145,-1735.1849025798687762,-51289.900013950798893,-50961.062540163096855,-51236.543558156496147
0.03368995,0.04459957,0.032111690400000004,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-362.72399999999998954,-333.3650000000000091,-357.96027229092436528,-10567.792441203688213,-10522.6105212239781395,-10560.46132079234485
0.03372962,0.4603143,0.33142629600000006,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1669.9380000000001019,-1505.4729999999999563,-1643.2522655515133465,-48507.189280047903594,-48196.87631528769998,-48456.83857093950064
0.03374836,0.1256736,0.09048499200000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-829.481899999999996,-742.0701999999999998,-815.2986670088421306,-24053.763576599041699,-23886.388305491047504,-24026.605627868117153
0.03381519,0.09039356,0.06508336320000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-673.2761000000000422,-619.8605000000000018,-664.6090005137471053,-19559.10132493052879,-19476.652797982202173,-19545.723405641852878
0.03382411,0.4141559,0.29819224800000005,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1600.0329999999999018,-1442.9490000000000691,-1574.5448906143794829,-46349.52904430597846,-46054.508667984395288,-46301.65967745339003
0.03383028,0.362559,0.26104248,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1507.6230000000000473,-1359.6300000000001091,-1483.6099765710948759,-43664.704643021294032,-43386.918239703591098,-43619.63162327644386
0.0338637,0.24334,0.17520480000000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1241.3040000000000873,-1118.9629999999999654,-1221.4532144944985248,-35913.794426484731957,-35681.84451208914834,-35876.15873608914262
0.03390239,0.1865213,0.13429533600000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1081.5879999999999654,-983.832300000000032,-1065.7263719878033044,-31294.816760302343027,-31119.981338446665177,-31266.44834367977819
0.033942,0.3348762,0.24111086400000004,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1458.0099999999999909,-1315.2940000000000964,-1434.8532111540434926,-42091.346784793102415,-41824.1657655881354,-42047.994571688919677
0.03396274,0.3781295,0.27225324000000006,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1542.8550000000000182,-1392.0489999999999782,-1518.3855452878212873,-44514.498176042048726,-44232.935851350193843,-44468.812483478730428
0.03397143,0.2890921,0.20814631200000003,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-1359.4169999999999163,-1226.3079999999999927,-1337.8190221524116623,-39210.886077749571996,-38961.324470409934293,-39170.392752227402525
0.03407468,0.113863,0.08198136000000002,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-777.87429999999994834,-687.1730999999999767,-763.1573198683057626,-22306.021840902874828,-22116.768549386142695,-22275.314011997528723
0.0343253,0.03975924,0.028626652800000003,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-323.34510000000000218,-290.78539999999998145,-318.06203364592835214,-9218.21103844395293,-9160.494329058637959,-9208.846050270803971
0.03469103,0.1481401,0.106660872,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7200000000000001,0.004791852382435096,0.8394692739640233,-961.7857999999999947,-873.7681999999999789,-947.5042549880331535,-27194.094832775448594,-27034.866919332565885,-27168.258856641172315
0.03003111,0.08545767,0.06238409910000001,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.7300000000000001,0.0048591138801972016,0.8523694911798743,-566.93039999999996326,-506.4626999999999839,-557.1190420520429143,-18459.585783901799005,-18331.403220433232491,-18438.787158968541917
