Epoch,Train_MSE,Val_MSE
137,0.00010909536910997137,0.00051106756632808
138,0.00012190996675503837,7.544005388080127e-05
139,8.94568424254787e-05,0.00014035700933264249
140,9.895105751678965e-05,6.540992352867097e-05
141,0.00022585792552219262,0.0002426584355741513
142,0.00010670388858856696,7.839145576060385e-05
143,6.752379364588103e-05,9.434390097576096e-05
144,0.0001857740825174945,0.00015399609529992143
145,6.980216753693523e-05,5.394114782449722e-05
146,0.00016860403429645434,0.00010141783461212027
147,9.260485776444737e-05,6.820509351406618e-05
148,6.105470797416847e-05,6.65094674492862e-05
149,7.496379001579988e-05,6.92482094086825e-05
150,0.00014341844887603254,0.0006388513820287026
151,0.00011199142937278324,6.860850765742877e-05
152,8.384505490137608e-05,6.783675020997984e-05
153,7.090412291491697e-05,0.00010455356739096097
154,0.00018562555401306212,7.027881857533862e-05
155,6.355332906177211e-05,5.925894995960947e-05
156,5.978663163021649e-05,0.00012589955890714578
157,6.519198165497375e-05,8.314565060150846e-05
158,9.231230905549652e-05,0.00013506810987388808
159,9.404938034160135e-05,5.9044706312462286e-05
160,8.698445134596817e-05,7.802074085612324e-05
161,0.00018913510780670882,0.0002475569268446724
162,0.00011272216495110407,4.598202719449616e-05
163,5.476818368659234e-05,5.226613687916057e-05
164,8.300731334197258e-05,9.014648110387096e-05
165,5.5566205944125e-05,8.110509084239191e-05
166,0.0004348309088306365,7.156111947672432e-05
167,6.45474052432608e-05,5.561190072668315e-05
168,5.4138924321368756e-05,4.85495215321078e-05
169,4.6888505479205756e-05,6.326759004616822e-05
170,5.329567924370534e-05,8.078034314679404e-05
171,9.12504627054026e-05,5.6824543258015745e-05
172,7.417536523879392e-05,5.908315546729587e-05
173,9.979762768698341e-05,6.544800844343858e-05
174,8.50798986807629e-05,7.466493457914665e-05
175,6.310154112624789e-05,0.0003010204728520398
176,0.00011451613348207657,0.00011138971004981125
177,0.0002290328769788316,5.184996161061257e-05
178,5.163502591336982e-05,5.33345534491291e-05
179,8.579616740422171e-05,0.00016925140975097204
180,6.156891126493416e-05,4.2523226983882535e-05
181,8.317881146171233e-05,7.470016167061763e-05
182,5.3675819879934164e-05,7.459743596254513e-05
183,7.760218602784612e-05,7.568903361287647e-05
184,5.1144706717247233e-05,7.789424342876403e-05
185,6.248993995742234e-05,4.79257292048594e-05
186,7.736489049883209e-05,8.483059407316035e-05
187,0.00012819874195657923,0.00027617857597243476
188,0.00018162881605655472,4.5287121908651734e-05
189,7.454381543111946e-05,8.95056685430219e-05
190,5.549959901421851e-05,4.809381717170244e-05
191,4.673065875434363e-05,5.940413260890315e-05
192,6.89007009499197e-05,6.543147959826818e-05
193,5.93726291093372e-05,3.942103532447804e-05
194,5.664581705726688e-05,7.524904946137981e-05
195,8.560752916842499e-05,6.0872287154699374e-05
196,0.00012078200322537276,8.098797296856927e-05
197,5.3958156430635224e-05,3.636474332010672e-05
198,6.693209838157504e-05,9.241550416333179e-05
199,7.026973369808543e-05,5.2705678523798574e-05
200,5.6723054090900045e-05,6.277615056361601e-05
201,6.0414063041735164e-05,9.57792824377352e-05
202,8.754585326124415e-05,7.702043285713665e-05
203,5.3749251457089454e-05,8.943696251944304e-05
204,8.783955149110072e-05,0.0001417766184882436
205,5.520529297056019e-05,4.5888196907388254e-05
206,0.00016246056913376338,9.566332534044333e-05
207,5.80202758508234e-05,4.799718650518428e-05
208,6.338436122664034e-05,0.00018744093781782221
209,6.059614512718859e-05,0.0001652325059413313
210,8.927498265871912e-05,6.733722295785755e-05
211,6.853426464015517e-05,7.819176722447857e-05
212,6.40397107287166e-05,4.728303309555747e-05
213,5.5985119786642194e-05,6.930434647677415e-05
214,9.741461326484568e-05,5.88609950154832e-05
215,7.564120004046836e-05,3.705901386909629e-05
216,4.7440278136913627e-05,4.059051796060714e-05
217,7.626787043103912e-05,6.0950019747373845e-05
218,4.804692514237848e-05,5.771384514737694e-05
219,5.374413545392016e-05,3.7225396849937965e-05
220,4.999129253102579e-05,7.981953995967366e-05
221,0.00012655699925211925,6.950151427547339e-05
222,6.755354645356821e-05,4.509390386957315e-05
223,5.842668549789602e-05,0.00011448576930300616
224,4.432651416742042e-05,7.572571641845289e-05
225,7.573334524996169e-05,4.778289793603359e-05
226,5.169338644979051e-05,6.077961905107535e-05
227,5.206595903488573e-05,3.9300302364985656e-05
228,6.329151619866025e-05,5.755375554828225e-05
229,4.9832282848855564e-05,6.274129924922666e-05
230,5.63479756418833e-05,8.844064128294443e-05
231,0.00011323411350903225,0.0002962340599502236
232,5.803743967404062e-05,3.933242129599959e-05
233,0.00032189169659688346,5.141748695085031e-05
234,3.694677572076412e-05,3.0873863619671186e-05
235,3.633059216589276e-05,3.632288979093392e-05
236,2.929613466970481e-05,3.307461819787721e-05
237,2.6611473511376108e-05,2.8566629743236965e-05
238,3.225775918955799e-05,6.433217363362586e-05
239,5.8078163329403186e-05,9.605457733876653e-05
240,6.238666289456726e-05,5.32569800431516e-05
241,6.592172829598929e-05,0.00015808443731154978
242,5.0234650972814465e-05,4.310504200023172e-05
243,4.878508065986699e-05,4.1319579817435074e-05
244,7.027088082717083e-05,2.979459015518113e-05
245,4.576993341192999e-05,5.362491446655908e-05
246,8.786036171474448e-05,5.112308325459512e-05
247,7.19239513032159e-05,4.125986805327818e-05
248,4.860341343464322e-05,0.00024389302906662597
249,0.00010998354906475786,4.975538134339487e-05
250,4.5315864905879e-05,5.424669324288541e-05
251,4.8490804755154644e-05,3.623767838815294e-05
252,5.155193068869206e-05,4.40019323113979e-05
253,0.00010044778425570318,4.200189923420574e-05
254,4.482830302635123e-05,5.258146661140143e-05
255,3.564679369969404e-05,4.026058467795805e-05
256,3.8340078380270165e-05,4.747862824224687e-05
257,0.00011192530219379468,0.000179576505093259
258,8.663140511968642e-05,4.511837182966581e-05
259,3.1688106881029443e-05,3.1289070502479266e-05
260,2.8794924199156006e-05,2.5200061681770425e-05
261,4.931437737197173e-05,4.617121103666697e-05
262,2.915891758605223e-05,3.413698562311243e-05
263,3.891509141639044e-05,0.00011599306697321758
264,9.138296778242744e-05,8.753410451923297e-05
265,4.5293310211099255e-05,4.488072797925551e-05
266,5.1358195513940946e-05,6.101095048567275e-05
267,3.196285127145007e-05,2.480929266030769e-05
268,2.5368392574145827e-05,3.0049616911510283e-05
269,6.562035955866228e-05,8.701714037439029e-05
270,0.00013134135588188656,7.836592993255221e-05
271,3.477142772128232e-05,4.6479074530932505e-05
272,4.3720894127194025e-05,7.040433411020786e-05
273,4.207614480409429e-05,0.000308276499487789
274,5.1694474868731736e-05,8.94095266922197e-05
275,5.6440812961770177e-05,9.46000168545079e-05
276,5.48410799582804e-05,0.00011707149759238555
277,5.8647862861308563e-05,0.00010171324156645367
278,5.559883524738677e-05,0.00012231523482044077
279,5.929544221850862e-05,2.21968810324871e-05
280,3.3997202508192696e-05,3.0428694222811918e-05
281,6.194070007663943e-05,5.031647296520773e-05
282,5.620501605893205e-05,4.9266708634172445e-05
283,3.1643647845504546e-05,2.2033552446393604e-05
284,2.9960735752880805e-05,4.63506999467075e-05
285,3.964769574503211e-05,0.00013192536666968745
286,5.260636919941522e-05,9.895035279406625e-05
287,4.071973632477309e-05,5.567135820416116e-05
288,5.558599906627671e-05,6.179992009522856e-05
289,0.00012037857431905197,2.9347987213777894e-05
290,3.296793002238239e-05,6.588927322377332e-05
291,3.807674529425188e-05,6.239330125117201e-05
292,6.436182593461126e-05,0.00010144486441276968
293,4.111530572961944e-05,4.982051613804298e-05
294,3.903693074855094e-05,0.00019641923161804964
295,5.5712381615912866e-05,0.00012529065925917377
296,5.822864696605373e-05,9.816571187680762e-05
297,4.605935222299793e-05,5.111616273354019e-05
298,3.454469610889988e-05,3.283917663110168e-05
299,0.00017050581344500446,7.808836529453322e-05
300,2.4922525991812073e-05,2.3530900083772983e-05
301,2.0136528015548353e-05,2.213136791819205e-05
302,2.6001791230651155e-05,2.54880399838764e-05
303,2.766127107162942e-05,3.3627770845463126e-05
304,5.9689955514087406e-05,0.00017134436753993979
305,5.434408845778398e-05,9.324577972595194e-05
306,4.084580386765314e-05,4.928614141050345e-05
307,4.84615194478435e-05,2.626754823562082e-05
308,3.676017619020149e-05,4.066739808038026e-05
309,4.0383199924670314e-05,2.7262876565196392e-05
310,8.90550279074274e-05,2.537975542408733e-05
311,2.3865153948639426e-05,4.2077461842869446e-05
312,3.427821437734821e-05,2.2418488481372096e-05
313,4.006092801937082e-05,8.422857269745074e-05
314,5.0418198560747235e-05,4.970561676801476e-05
315,2.3209081925882684e-05,2.6286543178187493e-05
316,8.043290795009063e-05,6.456913587554276e-05
317,4.733075701606843e-05,0.0003049090989924535
318,4.9196138558491233e-05,9.543025893164355e-05
319,3.15743462687155e-05,2.5714772571076366e-05
320,3.0420550913767032e-05,3.764137735597414e-05
321,3.60905127640436e-05,3.8495773642654506e-05
322,8.982317968574289e-05,5.590353043394894e-05
323,5.1503087737959636e-05,2.4932483516669528e-05
324,3.589621714458773e-05,1.9707493456685144e-05
325,4.638382768823967e-05,0.00037312289953646017
326,3.516265206795169e-05,2.942301162267078e-05
327,4.0694604388324646e-05,4.4187081293383025e-05
328,0.00013767981750256118,3.5997577294101426e-05
329,2.2984277809139095e-05,3.896226247969387e-05
330,2.1003760126575658e-05,2.1750843435000417e-05
331,2.61419367264488e-05,1.713673507825932e-05
332,2.2058155021751788e-05,1.915342119940941e-05
333,8.33594544099831e-05,8.38888826772303e-05
334,4.3871677334314905e-05,4.552581484361361e-05
335,7.481290221176347e-05,2.8355530053454334e-05
336,2.7175074318524845e-05,1.9500119851124525e-05
337,3.444575046682608e-05,3.4043674974043684e-05
338,5.4899584521478085e-05,0.00011121693351215976
339,4.4998107747353606e-05,2.7233917359471737e-05
340,2.143170851762265e-05,2.647073764297069e-05
341,4.0570197190833086e-05,3.302120217713862e-05
342,2.6126158968132254e-05,2.429276412825334e-05
343,4.785003411648403e-05,0.00023127923985217692
344,0.00011380499297213028,2.4011964070866688e-05
345,1.7652924132622775e-05,2.303627677683433e-05
346,4.9820748551625525e-05,6.830800108088036e-05
347,3.481806034864781e-05,3.542755785120332e-05
348,2.2717358153376107e-05,2.7836903362346488e-05
349,3.951629699042706e-05,3.9260192301982335e-05
350,4.607922459178468e-05,5.118517772402635e-05
351,4.663103176506772e-05,6.627988582219703e-05
352,4.1184886290139624e-05,2.9336571577969855e-05
353,3.873642499105026e-05,2.7141624671141413e-05
354,3.5621027840413626e-05,4.2686203208614335e-05
355,3.474081714954504e-05,2.1837903162157703e-05
356,2.196918980772247e-05,2.815860063281394e-05
357,4.287138110348628e-05,0.00024314255142347753
358,7.94883100541443e-05,2.320917892525132e-05
359,4.5828906415147416e-05,1.7576214244128693e-05
360,3.9040500253964106e-05,5.194179872751946e-05
361,3.1759171968045224e-05,4.4000628668826475e-05
362,7.578676606941542e-05,6.181187961891793e-05
363,3.3324623895249165e-05,4.048253846845528e-05
364,6.447799769777693e-05,4.4485573876824085e-05
365,2.272383346421244e-05,2.55727514560117e-05
366,2.637714890961584e-05,3.31730905660423e-05
367,2.8686728121644307e-05,3.3149712512241316e-05
368,3.8785022835472976e-05,0.00014116038029334245
369,5.405402584003834e-05,1.8198628636655586e-05
370,0.0001264802315780502,0.00018812432486077678
371,4.4510797225027305e-05,1.70412664344304e-05
372,1.81945995701019e-05,2.7725160662509314e-05
373,2.318540347251399e-05,2.9212741271460183e-05
374,3.2784708646582424e-05,0.0001551792942417158
375,0.00010837944151234855,3.063859756024894e-05
376,2.1488224759582787e-05,1.8436470470495408e-05
377,1.9264248023007403e-05,3.1944304795193524e-05
378,2.0926708142452896e-05,2.100672163226827e-05
379,3.392885062979111e-05,7.642840251689314e-05
380,4.816288171708777e-05,2.352880860774685e-05
381,2.3604128753162794e-05,1.7363744784977533e-05
382,2.4229278428393522e-05,5.8763666359517335e-05
383,4.8213412438745056e-05,2.1870533721627623e-05
384,6.850922326123997e-05,6.965306975916723e-05
385,2.9668025430238828e-05,4.55160828885167e-05
386,3.511945373780359e-05,2.6512120707116207e-05
387,2.705310516478912e-05,2.6033100781728157e-05
388,2.4442246506709055e-05,3.884336846824015e-05
389,6.118407579695547e-05,3.885460204431319e-05
390,2.4743317537778637e-05,4.481795292639673e-05
391,2.8274068487279095e-05,6.689390476962849e-05
392,3.454651579173032e-05,2.3163199144237398e-05
393,5.6978115840163466e-05,3.606282460480126e-05
394,2.8542815830430866e-05,4.910490108500827e-05
395,2.6267330670418623e-05,1.8691297992211715e-05
396,3.0827960542727004e-05,9.72886323701791e-05
397,4.1786067463589114e-05,5.139708570838206e-05
398,0.000103882198189903,2.6302905158716697e-05
399,1.9906154092953115e-05,1.6088620058080126e-05
400,1.762087541359486e-05,7.370306455976592e-05
